"Securities Positions Details;;;;;;;;;;;;Financial Instrument Details;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Investment Account Details;;;Securities Lending Details;;;;"
"Client ID;Value Date;Balance;Balance At Value Date;Weighted Average Cost;WAC Currency;Accrued Interest;AI Currency;Cash Evaluation;Cash Evaluation Currency;Countervalue;Countervalue Currency;KBL Code identifying Security used;ISIN Code;Telekurs Code;Sedol Code;Bloomberg Code;Reuters Code;Description of Security;Type of Financial Instrument;Complementary Type;Expression Type;Currency Code;Cash Evaluation;Cash Evaluation Currency;VNI Frequency;Place of Listing;Calculation Basis;Contract size;Strike Price;Currency Strike Price;Maturity Date;Interest Type;Interest Rate in percentage;Coupon Periodicity;Coupon Maturity;Issue Date;Issue Nominal Amount;Issue Nominal Amount Currency;Indicator Issue Emission;Indicateur Equalization Factor;Rating S&P;Economic Sector;KBL Account Number;Account Name;Client Name;Lendability Indicator;Lendability Starting Date;Lendability Ending Date;Lendable Quantity;Lent Quantity"
"K00149ED;2026-01-02;0,00;0,00;;USD;;USD;0,00;USD;	0,00;EUR;	0027261170;GB00B15KYH63;2726117;;;;WISDOMTREE-ETC-AIGCI(LDN);ENTITLEMENTS;Exchange Traded Commodities (ETC);PCS;	USD;; ; ;XLON;;1,00;0,00;USD;2049-09-27;;;9;;;0,00;USD;   ;N;;Financials / Specialized Finance;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;296,00;296,00;17,685844594595;EUR;;EUR;82.495,20;EUR;	82.495,20;EUR;	0212472380;FR0011475078;21247238;;;;MUF AMUNDI JAP DLY HDG €;TRUSTUNITS;Outside Index ETF;PCS;	EUR;; ; 	JOU;ETFP;;;;;;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;627,681;627,681;95,685547276403;EUR;;EUR;69.120,23172;EUR;	69.120,23172;EUR;	0492957860;IE00BJCXFM61;49295786;;;;MUZINICH GL S/DUR H HDG;TRUSTUNITS;OUTSIDE BOND FUND;PCS;	EUR;; ; 	JOU;;;;;;;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;9.580,00;9.580,00;9,137621085595;USD;;USD;83.825,00;USD;	71.329,87785;EUR;	0027232420;GB00B15KXV33;2723242;;;;WISDOMT.ETC-CRUDE OIL IDX;ENTITLEMENTS;Exchange Traded Commodities (ETC);PCS;	USD;; ; ;XLON;;1,00;0,00;USD;2049-09-27;;;9;;;0,00;USD;   ;N;;Financials / Specialized Finance;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;0,00;0,00;;EUR;;EUR;0,00;EUR;	0,00;EUR;	0310406410;LU1347437789;31040641;;;;NSF WEALTH DEF GL EQ A€;TRUSTUNITS;OUTSIDE EQUITY FUND;PCS;	EUR;; ; 	JOU;;;;;;;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;0,00;0,00;;EUR;;EUR;0,00;EUR;	0,00;EUR;	0231350610;IE00B96LYN04;23135061;;;;MUZINICH AM H HDG EUR;TRUSTUNITS;OUTSIDE BOND FUND;PCS;	EUR;; ; 	JOU;;;;;;;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;22,588;22,588;10.160,266955905791;EUR;;EUR;245.048,40268;EUR;	245.048,40268;EUR;	0436518040;LU1873127366;43651804;;;;JPM EUR LIQUID LVNAV A €;TRUSTUNITS;OUTS.S/TERM INSTR.FD;PCS;	EUR;; ; 	JOU;;;;;;;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;70,00;70,00;140,527142857143;USD;;USD;42.918,40;USD;	36.520,8974592;EUR;	0418870670;US46090E1038;41887067;;;;INVESCO QQQ TRUST I;TRUSTUNITS;Outside Index ETF;PCS;	USD;; ; 	JOU;XNAS;;;;;;;;9;;;0,00;USD;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;580,00;580,00;59,068982758621;USD;;USD;36.047,00;USD;	30.673,762086;EUR;	0025527200;US4642888105;2552720;;;;ISHARES DJ US MED DEVICES;TRUSTUNITS;Outside Index ETF;PCS;	USD;; ; 	JOU;ARCX;;;;;;;;9;;;0,00;USD;   ;N;;Health Care / Health Care Services;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;0,00;0,00;;EUR;;EUR;0,00;EUR;	0,00;EUR;	0212472380;FR0011475078;21247238;;;;MUF AMUNDI JAP DLY HDG €;TRUSTUNITS;Outside Index ETF;PCS;	EUR;; ; 	JOU;ETFP;;;;;;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;100,00;100,00;1.003,205;USD;;USD;75.219,94;USD;	64.007,50530372;EUR;	1259254960;XD1259254963;125925496;;;;PETERS THEM C 022823 ORRR;TRUSTUNITS;OUTSIDE HEDGE FUND;PCS;	USD;; ; 	MEN;;;;;;;;;9;;;0,01;USD;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;160,248;160,248;279,87325894863;EUR;;EUR;68.454,74064;EUR;	68.454,74064;EUR;	0018659470;VGG7238P1146;1865947;;;;PRIMA CAPITAL FUND D;TRUSTUNITS;OUTSIDE FUND OF HEDGE FUNDS;PCS;	EUR;; ; 	HEB;;;;;;;;;9;;;0,01;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;245,00;245,00;140,107918367347;USD;;USD;41.405,00;USD;	35.233,08789;EUR;	0011942670;US4642875565;1194267;;;;ISHARES BIOTECHNOLOGY;TRUSTUNITS;Outside Index ETF;PCS;	USD;; ; 	JOU;XNAS;;;;;;;;9;;;0,00;USD;   ;N;;Health Care / Biotechnology;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;355,00;355,00;356,173352112676;USD;;USD;260.399,60;USD;	221.583,9148248;EUR;	0107370410;IE00B5BMR087;10737041;;;;ISHS ETF S&P500 B UCITS;TRUSTUNITS;Outside Index ETF;PCS;	USD;; ; 	JOU;XLON;;;;;;;;9;;;0,00;USD;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;489,671;489,671;65,452109681807;EUR;;EUR;30.687,68157;EUR;	30.687,68157;EUR;	0205858230;IE00B8QY5R36;20585823;;;;MUZINICH S/DUR H EUR DIS;TRUSTUNITS;OUTSIDE BOND FUND;PCS;	EUR;; ; 	JOU;;;;;;;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;549,502;549,502;136,974296726854;EUR;;EUR;103.850,38298;EUR;	103.850,38298;EUR;	0132813650;LU0646914142;13281365;;;;ARCANO EUROP INC ESG BA;TRUSTUNITS;OUTSIDE BOND FUND;PCS;	EUR;; ; 	HEB;;;;;;;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;843,00;843,00;109,103689205219;EUR;;EUR;92.881,74;EUR;	92.881,74;EUR;	0101275080;IE00B4WXJJ64;10127508;;;;ISHARES III EURO GOV BD;TRUSTUNITS;Outside Index ETF;PCS;	EUR;; ; 	JOU;XETR;;;;;;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;3.277,13;3.277,13;93,890001312124;EUR;;EUR;349.997,484;EUR;	349.997,484;EUR;	0444336850;LU1901202363;44433685;;;;DHARMARESEARCH DR GBL A;TRUSTUNITS;OUTSIDE FUND OF FUNDS;PCS;	EUR;; ; 	HEB;;;;;;;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;0,00;0,00;;EUR;;EUR;0,00;EUR;	0,00;EUR;	0115993820;LU0532306957;11599382;;;;3F GENERATION;TRUSTUNITS;OUTSIDE FUND OF FUNDS;PCS;	EUR;; ; 	JOU;;;;;;;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;0,00;0,00;;EUR;;EUR;0,00;EUR;	0,00;EUR;	0115993820;LU0532306957;11599382;;;;3F GENERATION;TRUSTUNITS;OUTSIDE FUND OF FUNDS;PCS;	EUR;; ; 	JOU;;;;;;;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;0,00;0,00;;EUR;;EUR;0,00;EUR;	0,00;EUR;	0132813650;LU0646914142;13281365;;;;ARCANO EUROP INC ESG BA;TRUSTUNITS;OUTSIDE BOND FUND;PCS;	EUR;; ; 	HEB;;;;;;;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;0,00;0,00;;EUR;;EUR;0,00;EUR;	0,00;EUR;	0568524040;CH0568524042;56852404;;;;EXA-CT-EXDMLVAR INDEX PER;ENTITLEMENTS;CERT. & BASKET;NML;	EUR;; ; ;;;1,00;0,00;EUR;2099-01-15;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;0,00;0,00;;USD;;USD;0,00;USD;	0,00;EUR;	0027261170;GB00B15KYH63;2726117;;;;WISDOMTREE-ETC-AIGCI(LDN);ENTITLEMENTS;Exchange Traded Commodities (ETC);PCS;	USD;; ; ;XLON;;1,00;0,00;USD;2049-09-27;;;9;;;0,00;USD;   ;N;;Financials / Specialized Finance;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;243,00;243,00;225,73;EUR;;EUR;55.965,33;EUR;	55.965,33;EUR;	0023088270;IE00B0M62X26;2308827;;;;ISHARES EUR INFL LINK ETF;TRUSTUNITS;Outside Index ETF;PCS;	EUR;; ; 	JOU;ETFP;;;;;;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;388,00;388,00;142,815541237113;USD;;USD;56.923,48;USD;	48.438,35222424;EUR;	1141348930;LU2392538067;114134893;;;;AQR ALT UCITS IAU1;TRUSTUNITS;OUTSIDE HEDGE FUND;PCS;	USD;; ; 	JOU;;;;;;;;;9;;;0,00;USD;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;816,915;816,915;105,670002387029;EUR;;EUR;105.561,7563;EUR;	105.561,7563;EUR;	0231350610;IE00B96LYN04;23135061;;;;MUZINICH AM H HDG EUR;TRUSTUNITS;OUTSIDE BOND FUND;PCS;	EUR;; ; 	JOU;;;;;;;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;1.126,00;1.126,00;124,808579040853;USD;;USD;156.694,16;USD;	133.337,01512208;EUR;	0033059900;US78464A7634;3305990;;;;STAT STR S&P DIVIDEND ETF;TRUSTUNITS;Outside Index ETF;PCS;	USD;; ; 	JOU;ARCX;;;;;;;;9;;;0,00;USD;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;0,00;0,00;;USD;;USD;0,00;USD;	0,00;EUR;	0027232420;GB00B15KXV33;2723242;;;;WISDOMT.ETC-CRUDE OIL IDX;ENTITLEMENTS;Exchange Traded Commodities (ETC);PCS;	USD;; ; ;XLON;;1,00;0,00;USD;2049-09-27;;;9;;;0,00;USD;   ;N;;Financials / Specialized Finance;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;0,00;0,00;;USD;;USD;0,00;USD;	0,00;EUR;	1259254960;XD1259254963;125925496;;;;PETERS THEM C 022823 ORRR;TRUSTUNITS;OUTSIDE HEDGE FUND;PCS;	USD;; ; 	MEN;;;;;;;;;9;;;0,01;USD;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;618,00;618,00;128,516504854369;USD;;USD;247.916,88;USD;	210.961,89403344;EUR;	0030682330;JE00B1VS3770;3068233;;;;WISDOMT.ETC-PHYSICAL GD $;ENTITLEMENTS;Exchange Traded Commodities (ETC);PCS;	USD;; ; ;XLON;;1,00;0,00;USD;2049-04-24;;;9;;;10,00;USD;   ;N;;Financials / Investment Banking & Brokerage;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;1.410,9265;1.410,9265;100,00;CHF;;CHF;207.601,405646834;CHF;	223.513,222984041239;EUR;	0456531090;LU1912828099;45653109;;;;SEGETIA LUX SWISS PROP C;TRUSTUNITS;OUTS.REAL ESTATE FD.;PCS;	CHF;; ; 	JOU;;;;;;;;;9;;;0,00;CHF;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;2.866,45;2.866,45;118,044794083274;EUR;;EUR;531.812,4685;EUR;	531.812,4685;EUR;	0444336750;LU1901202280;44433675;;;;DHARMARESEARCH DR EQ A;TRUSTUNITS;OUTSIDE EQUITY FUND;PCS;	EUR;; ; 	HEB;;;;;;;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;82,6873;82,6873;387,604867978517;EUR;;EUR;35.737,45106;EUR;	35.737,45106;EUR;	0101891640;LU0428317514;10189164;;;;QUAERO CA ARGONAUT A CAP;TRUSTUNITS;OUTSIDE EQUITY FUND;PCS;	EUR;; ; 	HEB;;;;;;;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K00149ED;2026-01-02;1.102,5314;1.102,5314;107,408686954403;EUR;;EUR;89.461,71311194;EUR;	89.461,71311194;EUR;	0335314140;IE00BD08G390;33531414;;;;MONTLAKE ALPHAQUEST INS €;TRUSTUNITS;OTHER OUTSIDE FUND;PCS;	EUR;; ; 	JOU;;;;;;;;;9;;;0,00;EUR;   ;N;;;WEALINS-FR037466-ARTHA FINANCE;WEALINS-FR037466-ARTHA FINANCE;K00149ED;N;;;0;0"
"K0085100;2026-01-02;0,00;0,00;;EUR;;EUR;0,00;EUR;	0,00;EUR;	0496835570;SE0012965325;49683557;;;;10%REAL DANMARK MAR22;DEBTS;REGISTERED BOND;NML;	EUR;; ; ;XCOR;360/360;;;;2022-12-03;FIX;10,00;	T;31/12;2019-08-27;10.000,00;EUR;   N;N;;;ESLENDING SARL;ESLENDING SARL;K0085100;N;;;0;0"
"K0085100;2026-01-02;0,00;0,00;;EUR;;EUR;0,00;EUR;	0,00;EUR;	1150250260;SE0017085418;115025026;;;;9%GRIBSKOV EJ24EXT25(OLD);DEBTS;REGISTERED BOND;NML;	EUR;; ; ;XCOR;360/360;;;;2025-12-13;FIX;9,00;	T;31/12;2021-12-13;1.000,00;EUR;   N;N;;;ESLENDING SARL;ESLENDING SARL;K0085100;N;;;0;0"
"K0085100;2026-01-02;400.000,00;400.000,00;100,0625;EUR;9.149,60;EUR;409.149,60;EUR;	409.149,60;EUR;	0599149860;SE0015346671;59914986;;;;12% GAMMELHAVN FEB26;DEBTS;NOTE;NML;	EUR;; ; ;XCOR;360/360;;;;2026-02-11;FIX;16,146094;	T;11/02;2021-02-11;1.000,00;EUR;   N;N;;;ESLENDING SARL;ESLENDING SARL;K0085100;N;;;0;0"
"K0085100;2026-01-02;150.000,00;150.000,00;100,10;EUR;2.501,10;EUR;155.069,10;EUR;	155.069,10;EUR;	1263890030;SE0019914383;126389003;;;;12.005% NPV FLR MAR26;DEBTS;FLOATING-RATE NOTES;NML;	EUR;; ; ;XCOR;360/360;;;;2026-05-12;FRN;12,005;	T;30/03;2023-03-31;1.000,00;EUR;   N;N;;;ESLENDING SARL;ESLENDING SARL;K0085100;N;;;0;0"
"K0085100;2026-01-02;300.000,00;300.000,00;105,783333333333;EUR;146.912,40;EUR;421.712,40;EUR;	421.712,40;EUR;	0414982210;SE0011166594;41498221;;;;10.5% NCP NORDIC JUN25;DEBTS;REGISTERED BOND;NML;	EUR;; ; ;XCOR;360/360;;;;2027-05-03;FIX;10,50;	T;03/02;2018-05-03;1.000,00;EUR;   N;N;;;ESLENDING SARL;ESLENDING SARL;K0085100;N;;;0;0"
"K0085100;2026-01-02;400.000,00;400.000,00;100,00;EUR;;EUR;400.000,00;EUR;	400.000,00;EUR;	1171421320;SE0017232010;117142132;;;;14.964%REAL DAN FLR MAR24;DEBTS;FLOATING-RATE NOTES;NML;	EUR;; ; ;XCOR;365/360;;;;2024-03-03;FRN;14,964;	T;31/12;2022-03-03;1.000,00;EUR;   N;N;;;ESLENDING SARL;ESLENDING SARL;K0085100;N;;;0;0"
"K0085100;2026-01-02;400.000,00;400.000,00;100,00;EUR;25.380,80;EUR;432.180,80;EUR;	432.180,80;EUR;	9970159918;LU2420562212;115677055;;;;12% EDISON STRUC JUN26;DEBTS;REGISTERED BOND;NML;	EUR;; ; ;XCOR;365/365;;;;2026-06-22;FIX;12,00;	S;31/12;2021-12-23;5.000,00;EUR;   N;N;;;ESLENDING SARL;ESLENDING SARL;K0085100;N;;;0;0"
"K0085100;2026-01-02;0,00;0,00;;EUR;;EUR;0,00;EUR;	0,00;EUR;	9971222692;LU2590766254;125288212;;;;9.5% EDISON STRUC AUG24;DEBTS;BOND;NML;	EUR;; ; ;XCOR;365/365;;;;2024-08-27;FIX;9,50;	T;31/12;2023-02-27;5.000,00;EUR;   N;N;;;ESLENDING SARL;ESLENDING SARL;K0085100;N;;;0;0"
"K0085100;2026-01-02;43.600,00;43.600,00;101,358944954128;EUR;;EUR;43.600,00;EUR;	43.600,00;EUR;	0588027980;SE0014957452;58802798;;;;11% FREDERIKSBORG SEP21;DEBTS;REGISTERED BOND;NML;	EUR;; ; ;XCOR;365/360;;;;2021-09-02;FIX;11,00;	T;31/12;2020-12-02;1.000,00;EUR;   N;N;;;ESLENDING SARL;ESLENDING SARL;K0085100;N;;;0;0"
"K0085100;2026-01-02;300.000,00;300.000,00;100,083333333333;EUR;;EUR;300.000,00;EUR;	300.000,00;EUR;	0467214760;SE0012230217;46721476;;;;10% SMALVILLE JUN23;DEBTS;REGISTERED NOTE;NML;	EUR;; ; ;XCOR;360/360;;;;2023-06-30;FIX;10,00;	T;31/12;2019-02-20;100.000,00;EUR;   N;N;;;ESLENDING SARL;ESLENDING SARL;K0085100;N;;;0;0"
"K0085100;2026-01-02;400.000,00;400.000,00;104,0125;EUR;;EUR;400.000,00;EUR;	400.000,00;EUR;	1297197300;XS2677029691;129719730;;;;10% EDISON STRUC DEC25;DEBTS;BOND;NML;	EUR;; ; ;XCOR;365/360;;;;2025-12-22;FIX;10,00;	S;31/12;2022-06-22;5.000,00;EUR;   N;N;;;ESLENDING SARL;ESLENDING SARL;K0085100;N;;;0;0"
"K0085100;2026-01-02;400.000,00;400.000,00;100,0625;EUR;;EUR;400.000,00;EUR;	400.000,00;EUR;	0009975904;SE0016074058;112064871;;;;9% MATHESA INVEST JUN25;DEBTS;NOTE;NML;	EUR;; ; ;XCOR;360/360;;;;2025-06-09;FIX;9,00;	T;31/12;2021-06-09;1.000,00;EUR;   N;N;;;ESLENDING SARL;ESLENDING SARL;K0085100;N;;;0;0"
"K0085100;2026-01-02;550.000,00;550.000,00;100,018181818182;EUR;5.424,65;EUR;555.424,65;EUR;	555.424,65;EUR;	9971306055;XS2873545417;137561098;;;;10% EDISON STRUC FEB26;DEBTS;NOTE;NML;	EUR;; ; ;XCOR;365/365;;;;2026-02-27;FIX;10,00;	T;27/02;2024-08-27;5.000,00;EUR;   N;N;;;ESLENDING SARL;ESLENDING SARL;K0085100;N;;;0;0"
"K0085100;2026-01-02;0,00;0,00;;EUR;;EUR;0,00;EUR;	0,00;EUR;	0496835570;SE0012965325;49683557;;;;10%REAL DANMARK MAR22;DEBTS;REGISTERED BOND;NML;	EUR;; ; ;XCOR;360/360;;;;2022-12-03;FIX;10,00;	T;31/12;2019-08-27;10.000,00;EUR;   N;N;;;ESLENDING SARL;ESLENDING SARL;K0085100;N;;;0;0"
